,prediction
3300026776_3,anaerobe
3300029843_6,anaerobe
3300025384_5,facultative
3300025632_9,aerobe
3300008695_13,facultative
3300026516_46,aerobe
3300018039_29,aerobe
3300021135_8,aerobe
3300006566_29,anaerobe
3300014789_13,anaerobe
3300008520_31,anaerobe
3300017522_25,anaerobe
3300017788_19,aerobe
3300020474_30,facultative
3300029751_16,anaerobe
3300029520_22,anaerobe
3300023208_45,anaerobe
3300029710_8,anaerobe
3300029455_9,anaerobe
3300011396_23,anaerobe
3300006048_12,aerobe
3300020578_32,facultative
3300027531_5,anaerobe
3300025713_30,anaerobe
3300022660_97,anaerobe
3300025594_15,aerobe
3300025739_15,anaerobe
3300021326_11,anaerobe
3300025642_15,anaerobe
3300017518_68,anaerobe
3300001681_19,anaerobe
3300011119_17,facultative
3300028580_19,anaerobe
3300026311_39,anaerobe
3300014016_1,aerobe
3300014558_8,anaerobe
3300029771_15,anaerobe
3300008360_15,anaerobe
2013843003_3,anaerobe
3300011783_3,aerobe
3300025690_38,anaerobe
3300027026_9,aerobe
3300026266_15,anaerobe
3300011988_20,anaerobe
3300028174_15,anaerobe
3300011974_13,anaerobe
3300029711_7,facultative
3300020148_4,aerobe
3300017518_19,aerobe
3300010270_25,anaerobe
3300023257_13,anaerobe
3300027843_24,anaerobe
3300011770_3,aerobe
3300028258_10,anaerobe
3300029582_19,anaerobe
3300006441_3,anaerobe
3300011714_2,facultative
3300017968_17,aerobe
3300008101_38,anaerobe
3300026079_40,anaerobe
3300006299_5,anaerobe
3300029851_16,anaerobe
3300008271_27,anaerobe
3300011814_3,aerobe
3300025641_14,aerobe
3300022660_145,anaerobe
3300021120_4,aerobe
3300011675_4,anaerobe
3300025722_19,anaerobe
3300029610_18,anaerobe
3300018424_19,aerobe
3300010998_21,anaerobe
3300010283_23,anaerobe
3300029884_12,anaerobe
3300014156_10,anaerobe
3300027897_58,anaerobe
3300012000_27,anaerobe
3300008132_26,anaerobe
3300024433_56,anaerobe
3300021400_134,anaerobe
3300007801_10,anaerobe
3300025596_21,anaerobe
3300008138_3,anaerobe
3300025207_3,facultative
3300008650_17,anaerobe
3300012496_1,anaerobe
3300027834_74,anaerobe
3300005286_44,aerobe
3300029820_22,anaerobe
3300020074_49,aerobe
3300027028_18,aerobe
3300008734_25,anaerobe
3300025624_6,aerobe
3300028631_12,anaerobe
3300023229_2,aerobe
3300029586_16,anaerobe
3300015214_48,anaerobe
3300029340_25,anaerobe
3300011658_2,facultative
3300025589_26,anaerobe
3300006463_21,anaerobe
3300003282_11,anaerobe
3300007519_57,aerobe
3300029055_14,anaerobe
3300008455_13,anaerobe
3300013123_117,anaerobe
3300012080_11,anaerobe
3300029370_14,anaerobe
3300013125_33,aerobe
3300021091_32,aerobe
3300025762_50,anaerobe
3300007305_10,anaerobe
3300008268_33,anaerobe
3300021400_84,anaerobe
3300029729_5,anaerobe
3300029013_8,anaerobe
3300029560_7,facultative
3300025243_10,anaerobe
3300027863_248,anaerobe
3300027784_118,anaerobe
3300027851_53,aerobe
3300027742_15,aerobe
3300028624_30,anaerobe
3300005627_1,aerobe
3300022865_2,aerobe
3300020200_62,aerobe
3300002174_47,anaerobe
3300007100_24,facultative
3300026877_8,anaerobe
3300007125_24,facultative
3300027815_83,anaerobe
3300018475_69,anaerobe
3300021255_110,anaerobe
3300029738_9,anaerobe
3300017986_33,facultative
3300008672_10,anaerobe
3300029730_10,anaerobe
3300011746_1,aerobe
3300025240_10,aerobe
3300025499_14,anaerobe
3300024951_5,aerobe
3300029076_9,anaerobe
3300029823_9,anaerobe
3300027977_52,anaerobe
3300026647_5,facultative
3300029738_32,anaerobe
3300029122_26,anaerobe
3300029843_12,anaerobe
3300017426_23,aerobe
3300029856_19,anaerobe
3300026290_10,anaerobe
3300000208_26,anaerobe
3300025846_18,anaerobe
3300029545_8,anaerobe
3300027850_49,aerobe
3300009697_10,aerobe
3300029735_4,facultative
3300007368_10,anaerobe
3300029357_13,anaerobe
3300007796_20,anaerobe
3300027917_97,anaerobe
3300013935_3,aerobe
3300025640_21,aerobe
3300026204_31,anaerobe
3300029335_24,anaerobe
3300007210_8,anaerobe
3300020175_18,aerobe
3300013939_4,aerobe
3300012800_4,aerobe
3300029696_14,anaerobe
3300013126_156,anaerobe
3300025514_12,anaerobe
3300022227_43,anaerobe
3300029612_26,anaerobe
3300028603_90,anaerobe
3300028417_26,anaerobe
3300012267_8,anaerobe
3300014800_4,anaerobe
3300005262_7,aerobe
3300012180_11,anaerobe
3300017969_43,aerobe
3300025448_16,anaerobe
3300026483_12,facultative
3300029512_9,anaerobe
3300027965_29,aerobe
3300008154_10,anaerobe
3300006322_8,anaerobe
3300008101_37,anaerobe
3300029698_14,anaerobe
3300024309_8,aerobe
3300000503_7,anaerobe
3300025867_40,anaerobe
3300025471_9,anaerobe
3300025658_23,anaerobe
3300010282_24,anaerobe
3300010167_42,anaerobe
3300023084_48,anaerobe
3300011581_4,aerobe
3300024302_20,aerobe
3300014039_24,anaerobe
3300026450_3,anaerobe
3300027419_45,anaerobe
3300008271_15,facultative
3300013286_14,anaerobe
3300009769_31,anaerobe
3300029094_6,facultative
3300029381_13,anaerobe
3300006321_27,anaerobe
3300025940_28,aerobe
3300014160_11,anaerobe
3300012533_50,anaerobe
3300013094_32,aerobe
3300029473_11,anaerobe
3300028156_16,anaerobe
3300026957_7,aerobe
3300000234_50,anaerobe
3300029840_20,anaerobe
3300008494_2,anaerobe
3300029817_12,anaerobe
3300011928_6,anaerobe
3300007360_4,anaerobe
3300029575_13,anaerobe
3300025775_1,facultative
3300027282_6,anaerobe
3300008454_10,anaerobe
3300027051_18,anaerobe
3300028032_17,anaerobe
3300029853_15,anaerobe
3300014762_2,anaerobe
3300010278_7,anaerobe
3300007794_10,anaerobe
3300014913_51,anaerobe
3300029394_30,anaerobe
3300026302_20,facultative
3300029074_5,anaerobe
3300027807_21,aerobe
3300027345_3,aerobe
3300029885_11,anaerobe
3300027815_68,anaerobe
3300025305_7,aerobe
3300029382_28,anaerobe
3300020427_14,anaerobe
3300002481_36,anaerobe
3300011449_1,anaerobe
3300013122_16,aerobe
3300014559_11,anaerobe
3300025767_34,aerobe
3300027788_29,aerobe
3300029339_32,anaerobe
3300007924_19,facultative
3300025669_5,aerobe
3300012808_9,aerobe
3300025832_89,anaerobe
3300007996_14,facultative
3300013199_2,aerobe
3300025880_20,aerobe
3300025631_26,anaerobe
3300027627_11,anaerobe
3300027757_9,anaerobe
3300007976_17,anaerobe
3300005529_89,aerobe
3300027819_201,anaerobe
3300027589_1,aerobe
3300026205_22,anaerobe
3300008489_9,anaerobe
3300028553_26,aerobe
3300011578_2,aerobe
3300020450_8,aerobe
3300015024_21,aerobe
3300025627_8,aerobe
3300010998_50,anaerobe
3300025484_13,facultative
3300020594_5,aerobe
3300029083_5,anaerobe
3300025648_6,anaerobe
3300025668_34,anaerobe
3300029493_21,anaerobe
3300007302_2,anaerobe
3300000115_15,anaerobe
3300007943_2,anaerobe
3300010341_20,anaerobe
3300027893_75,anaerobe
3300026510_5,anaerobe
3300014273_1,anaerobe
3300029570_19,anaerobe
3300028576_61,anaerobe
3300029326_6,anaerobe
3300027863_29,aerobe
3300020344_23,anaerobe
3300021561_8,aerobe
3300005512_11,anaerobe
3300020439_20,aerobe
3300025221_8,aerobe
3300025699_37,aerobe
3300022905_29,facultative
3300027863_94,anaerobe
3300029136_26,anaerobe
3300020410_3,aerobe
3300002075_12,anaerobe
3300014208_95,anaerobe
3300028005_2,aerobe
3300011943_3,anaerobe
3300007317_10,anaerobe
3300027343_4,aerobe
3300029443_25,anaerobe
3300025462_23,anaerobe
3300029739_10,anaerobe
3300025344_2,aerobe
3300029187_4,anaerobe
3300029105_15,anaerobe
3300025609_40,anaerobe
3300000970_18,aerobe
3300018048_37,anaerobe
3300011981_4,anaerobe
3300029473_16,anaerobe
3300027823_22,facultative
3300025358_2,aerobe
3300024243_22,anaerobe
3300011144_1,aerobe
3300022177_27,anaerobe
3300003085_1,aerobe
3300020300_21,anaerobe
3300027227_4,aerobe
3300011976_25,anaerobe
3300027627_15,anaerobe
3300027878_49,aerobe
3300008734_6,anaerobe
3300014808_16,anaerobe
3300029396_13,anaerobe
3300013127_39,anaerobe
3300029219_22,anaerobe
3300012840_12,facultative
3300015370_9,anaerobe
3300025545_5,anaerobe
3300019132_8,facultative
3300022857_3,aerobe
3300008337_7,anaerobe
3300020177_11,aerobe
3300014793_5,anaerobe
3300012996_3,facultative
3300017991_121,anaerobe
3300026299_18,anaerobe
3300006317_43,anaerobe
3300027419_21,anaerobe
3300011232_5,anaerobe
3300012262_8,anaerobe
3300007806_7,anaerobe
3300029688_14,anaerobe
3300011996_11,anaerobe
3300025877_33,anaerobe
3300027282_7,aerobe
3300014204_56,anaerobe
3300029770_23,anaerobe
3300020177_32,aerobe
3300001598_55,anaerobe
3300027259_3,facultative
3300027711_76,anaerobe
3300027222_6,anaerobe
3300007295_8,anaerobe
3300025118_6,aerobe
3300025161_19,anaerobe
3300020307_8,anaerobe
3300009767_23,anaerobe
3300011544_2,aerobe
3300006250_5,anaerobe
3300020429_8,aerobe
3300007262_5,anaerobe
3300028576_75,anaerobe
3300022660_117,anaerobe
3300020730_2,anaerobe
3300020178_20,aerobe
3300029297_7,anaerobe
3300006312_19,anaerobe
3300014688_4,anaerobe
3300025528_8,aerobe
3300029738_18,anaerobe
3300019374_16,anaerobe
3300020472_61,anaerobe
3300026100_1,aerobe
3300022937_38,anaerobe
3300008551_21,anaerobe
3300028398_52,anaerobe
3300000352_6,aerobe
3300029608_15,anaerobe
3300027769_3,aerobe
3300026368_3,anaerobe
3300011630_2,facultative
3300023026_3,anaerobe
3300029432_7,anaerobe
3300027850_164,anaerobe
3300008152_26,anaerobe
3300020426_3,aerobe
3300025891_20,anaerobe
3300020400_6,aerobe
3300014748_4,anaerobe
3300025740_46,anaerobe
3300029537_21,anaerobe
3300012000_4,aerobe
3300029851_9,anaerobe
3300026863_3,aerobe
3300010354_66,anaerobe
3300002053_48,anaerobe
3300011185_8,aerobe
3300029604_18,anaerobe
3300002167_27,anaerobe
3300029415_13,anaerobe
3300025654_17,aerobe
3300022181_60,anaerobe
3300007968_7,facultative
3300011649_3,aerobe
3300027656_6,aerobe
3300011915_6,anaerobe
3300029893_22,facultative
3300025364_4,facultative
3300029297_5,anaerobe
3300011817_4,anaerobe
3300011138_1,aerobe
3300026167_7,aerobe
3300006081_7,anaerobe
3300029533_6,anaerobe
3300014906_2,aerobe
3300014149_7,anaerobe
3300025713_59,anaerobe
3300029250_21,anaerobe
3300029376_18,anaerobe
3300008504_5,anaerobe
3300027284_24,aerobe
3300026509_20,aerobe
3300029698_9,anaerobe
3300025275_5,aerobe
3300027865_17,anaerobe
3300025640_45,anaerobe
3300025616_7,anaerobe
3300000928_17,anaerobe
3300017406_41,anaerobe
3300025605_32,anaerobe
3300012268_16,anaerobe
3300008073_13,anaerobe
3300029900_10,aerobe
3300029842_40,anaerobe
3300000233_19,aerobe
3300017490_1,anaerobe
3300020166_25,aerobe
3300025183_2,aerobe
3300008333_12,anaerobe
3300027238_1,aerobe
3300022660_124,anaerobe
3300028567_62,anaerobe
3300025602_28,anaerobe
3300025589_15,anaerobe
3300012269_3,aerobe
3300007368_12,facultative
3300008483_6,anaerobe
3300029741_19,anaerobe
3300017400_33,anaerobe
3300024263_7,aerobe
3300010276_13,anaerobe
3300027854_35,anaerobe
3300026067_39,anaerobe
3300017816_18,anaerobe
3300013125_52,anaerobe
3300022855_6,anaerobe
3300000563_51,anaerobe
3300025666_32,anaerobe
3300007361_27,anaerobe
3300006564_9,anaerobe
3300027686_4,aerobe
3300009083_139,aerobe
3300025603_31,aerobe
3300007335_11,anaerobe
3300008496_6,anaerobe
3300021843_15,anaerobe
3300025431_24,anaerobe
3300013992_4,anaerobe
3300006498_17,anaerobe
3300025682_27,anaerobe
3300014566_7,anaerobe
3300010167_166,anaerobe
3300028489_7,aerobe
3300029770_14,anaerobe
3300025303_20,aerobe
3300011990_25,anaerobe
3300025686_36,anaerobe
3300029389_16,anaerobe
3300026840_2,aerobe
3300027850_63,aerobe
3300028571_19,aerobe
3300007358_24,anaerobe
3300009084_125,aerobe
3300009040_3,facultative
3300029621_28,anaerobe
3300008384_1,anaerobe
3300027857_24,aerobe
3300010375_99,anaerobe
3300008271_26,anaerobe
3300029414_8,anaerobe
3300025292_16,aerobe
3300022181_29,anaerobe
3300013128_25,anaerobe
3300025886_12,aerobe
3300007843_4,anaerobe
3300017494_13,aerobe
3300029841_29,anaerobe
3300029467_12,anaerobe
3300001598_70,anaerobe
3300025821_22,aerobe
3300007126_19,anaerobe
3300025484_11,aerobe
3300014720_36,anaerobe
3300005964_12,anaerobe
3300013127_33,anaerobe
3300029847_17,anaerobe
3300027607_29,aerobe
3300025767_64,anaerobe
3300011787_5,facultative
3300005253_12,anaerobe
3300020138_8,facultative
3300008103_23,anaerobe
3300020188_30,facultative
3300012838_2,aerobe
3300008637_4,anaerobe
3300027623_23,aerobe
3300005262_11,aerobe
3300028953_2,facultative
3300027756_64,anaerobe
3300029543_15,anaerobe
3300022866_7,aerobe
3300006319_16,anaerobe
3300029499_10,anaerobe
3300029439_24,anaerobe
3300029423_15,anaerobe
3300000062_22,anaerobe
3300025613_45,anaerobe
3300013999_2,facultative
3300006463_30,anaerobe
3300025278_9,anaerobe
3300005838_23,aerobe
3300025702_17,anaerobe
3300007125_53,anaerobe
3300020184_44,anaerobe
3300005858_20,anaerobe
3300008621_22,facultative
3300027932_3,anaerobe
3300027980_39,anaerobe
3300025855_23,facultative
3300027592_9,anaerobe
3300029034_10,anaerobe
3300025719_33,anaerobe
3300014637_1,aerobe
3300015370_36,anaerobe
3300012856_13,anaerobe
3300008277_3,facultative
3300028581_40,aerobe
3300007997_28,facultative
3300027976_38,aerobe
3300006255_9,anaerobe
3300029329_9,anaerobe
3300005286_63,facultative
3300029876_18,anaerobe
3300012270_5,facultative
3300025854_5,anaerobe
3300029615_21,anaerobe
3300027491_9,anaerobe
3300029847_11,anaerobe
3300007722_6,aerobe
3300007517_45,aerobe
3300025779_8,anaerobe
3300006522_24,anaerobe
3300025369_3,aerobe
3300008129_9,anaerobe
3300028283_14,aerobe
3300027370_3,aerobe
3300029359_12,anaerobe
3300008012_15,aerobe
3300014039_25,anaerobe
3300026978_2,aerobe
3300010283_34,anaerobe
3300023187_8,aerobe
3300029462_9,anaerobe
3300025481_13,facultative
3300027185_3,anaerobe
3300006348_6,facultative
3300025023_3,aerobe
3300006499_15,anaerobe
3300029592_7,anaerobe
3300007940_4,anaerobe
3300010297_6,anaerobe
3300025369_9,anaerobe
3300025938_6,aerobe
3300025642_40,anaerobe
3300013130_121,anaerobe
3300013123_124,anaerobe
3300009381_37,anaerobe
3300011984_2,anaerobe
3300003130_3,aerobe
3300014703_6,anaerobe
3300005504_2,aerobe
3300012829_9,aerobe
3300005460_41,anaerobe
3300007295_15,anaerobe
3300028968_13,anaerobe
3300008520_17,anaerobe
3300002821_33,anaerobe
3300020438_22,facultative
3300012139_9,anaerobe
3300008640_19,anaerobe
3300010048_19,anaerobe
3300007188_7,aerobe
3300029470_15,anaerobe
3300013734_2,facultative
3300029531_16,anaerobe
3300008260_4,anaerobe
3300018475_150,anaerobe
3300013845_2,anaerobe
3300027685_33,aerobe
3300023229_10,aerobe
3300008406_34,anaerobe
3300029719_32,anaerobe
3300025639_22,anaerobe
3300027977_68,anaerobe
3300027933_4,anaerobe
3300011961_3,anaerobe
3300027858_64,anaerobe
3300021478_13,aerobe
3300007119_39,anaerobe
3300020213_14,aerobe
3300029851_13,anaerobe
3300014971_11,anaerobe
3300012005_11,aerobe
3300027892_39,anaerobe
3300029362_34,anaerobe
3300025940_16,aerobe
3300014062_2,anaerobe
3300020338_21,anaerobe
3300008151_1,anaerobe
3300009503_19,anaerobe
3300026885_13,anaerobe
3300029111_17,anaerobe
3300026288_8,aerobe
3300028135_5,aerobe
3300006247_18,anaerobe
3300027515_4,anaerobe
3300026264_34,anaerobe
3300026906_7,anaerobe
3300029431_7,anaerobe
3300020578_65,anaerobe
3300022885_1,aerobe
3300029244_12,anaerobe
3300023026_2,anaerobe
3300025349_12,anaerobe
3300020601_34,anaerobe
3300027776_35,anaerobe
3300026549_47,anaerobe
3300018021_23,anaerobe
3300027754_7,aerobe
3300007105_17,anaerobe
3300014070_5,anaerobe
3300002039_17,aerobe
3300028965_2,facultative
3300017940_14,anaerobe
3300027356_7,aerobe
3300020190_76,anaerobe
3300020695_5,anaerobe
3300028114_51,anaerobe
3300000405_2,aerobe
3300005267_4,anaerobe
3300025935_38,anaerobe
3300007356_2,anaerobe
3300014807_9,anaerobe
3300011539_2,aerobe
3300025682_39,anaerobe
3300012259_4,aerobe
3300027749_23,aerobe
3300029315_16,anaerobe
3300009769_15,anaerobe
3300027835_152,anaerobe
3300021387_100,anaerobe
3300007121_11,anaerobe
3300029776_28,anaerobe
3300007210_25,anaerobe
3300015056_5,facultative
3300014898_2,aerobe
3300028974_2,facultative
3300025258_11,aerobe
3300015370_16,anaerobe
3300020461_14,anaerobe
3300025546_33,anaerobe
3300022885_25,anaerobe
3300029007_7,anaerobe
3300020390_21,anaerobe
3300028622_20,anaerobe
3300020222_57,aerobe
3300027832_37,aerobe
3300027510_30,anaerobe
3300007714_15,anaerobe
3300029245_29,anaerobe
3300022916_23,anaerobe
3300018037_6,anaerobe
3300029426_17,anaerobe
3300027796_26,anaerobe
3300017452_19,anaerobe
3300022931_25,anaerobe
3300008734_38,anaerobe
3300008496_20,anaerobe
3300006502_17,anaerobe
3300027612_17,anaerobe
3300025546_107,anaerobe
3300019458_21,anaerobe
3300015360_58,anaerobe
3300025890_30,aerobe
3300010277_34,anaerobe
3300008537_12,anaerobe
3300027592_14,facultative
3300011990_31,anaerobe
3300027756_4,aerobe
3300008638_27,anaerobe
3300017817_8,aerobe
3300017648_10,aerobe
3300022753_80,anaerobe
3300029049_19,anaerobe
3300008639_8,anaerobe
3300018025_13,anaerobe
3300020275_32,anaerobe
3300024259_41,anaerobe
3300025727_50,anaerobe
3300022827_2,aerobe
3300027319_11,facultative
3300003155_26,anaerobe
3300028568_66,anaerobe
3300025720_55,anaerobe
3300029379_15,anaerobe
3300028957_2,facultative
3300021487_4,aerobe
3300006525_9,anaerobe
3300026781_1,anaerobe
3300029012_7,anaerobe
3300029774_20,anaerobe
3300029403_11,anaerobe
3300029816_14,anaerobe
3300021387_82,anaerobe
3300013856_3,facultative
3300010263_24,anaerobe
3300005512_21,aerobe
3300006259_13,anaerobe
3300020332_2,aerobe
3300014930_2,anaerobe
3300027851_114,anaerobe
3300014050_13,aerobe
3300029768_16,anaerobe
3300021376_29,aerobe
3300025516_16,aerobe
3300029470_12,anaerobe
3300020477_98,anaerobe
3300020201_14,aerobe
3300027730_64,facultative
3300020390_8,aerobe
3300027848_25,aerobe
3300029880_18,anaerobe
3300010278_21,anaerobe
3300027157_10,anaerobe
3300029726_12,anaerobe
3300029420_26,anaerobe
3300025892_17,aerobe
3300012921_40,aerobe
3300005326_78,anaerobe
3300029434_20,anaerobe
3300006463_6,anaerobe
3300018430_66,anaerobe
3300027711_45,anaerobe
3300009503_98,anaerobe
3300010273_20,anaerobe
3300027786_14,anaerobe
3300029703_5,anaerobe
3300025479_10,anaerobe
3300024060_27,anaerobe
3300014934_8,anaerobe
3300026953_2,aerobe
3300021387_65,anaerobe
3300014570_16,anaerobe
3300029196_13,anaerobe
3300027822_39,anaerobe
3300028963_1,facultative
3300011751_2,aerobe
3300017452_6,aerobe
3300029457_6,anaerobe
3300029793_23,anaerobe
3300006256_8,anaerobe
3300029530_23,anaerobe
3300007296_10,anaerobe
3300014656_47,anaerobe
3300013719_2,aerobe
3300026762_3,anaerobe
3300020221_20,anaerobe
3300027976_58,aerobe
3300029742_17,anaerobe
3300025748_15,anaerobe
3300017650_10,facultative
3300009095_78,aerobe
3300027869_29,aerobe
3300009084_150,facultative
3300007339_2,anaerobe
3300027150_10,anaerobe
3300006321_5,anaerobe
3300029885_24,anaerobe
3300011605_2,aerobe
3300013856_2,anaerobe
3300028198_16,aerobe
3300029884_16,anaerobe
2162886008_15,anaerobe
3300006564_17,anaerobe
3300013723_4,aerobe
3300027708_25,aerobe
3300029616_25,anaerobe
3300024948_3,aerobe
3300000367_11,aerobe
3300029886_12,anaerobe
3300029371_4,anaerobe
3300025937_11,anaerobe
3300013126_16,aerobe
3300025605_52,anaerobe
3300025629_17,anaerobe
3300021306_15,anaerobe
3300006226_73,anaerobe
3300025360_11,anaerobe
3300029791_13,anaerobe
3300008672_20,anaerobe
3300014512_4,facultative
3300027154_13,aerobe
3300007646_18,aerobe
3300009083_155,aerobe
3300025510_7,aerobe
3300027847_38,aerobe
3300028553_61,anaerobe
3300027515_28,aerobe
3300029377_28,anaerobe
3300000968_6,aerobe
3300027909_76,anaerobe
3300008063_10,anaerobe
3300026195_18,anaerobe
3300013499_7,anaerobe
3300020343_9,facultative
3300027628_8,aerobe
3300006832_7,facultative
3300027777_52,anaerobe
3300008074_6,anaerobe
3300025274_3,aerobe
3300025631_50,anaerobe
3300025730_17,anaerobe
3300026262_7,anaerobe
3300020386_24,anaerobe
3300029051_13,anaerobe
3300008144_9,aerobe
3300007317_12,aerobe
3300005544_17,aerobe
3300021254_58,anaerobe
3300026280_11,aerobe
3300020250_5,facultative
3300025608_31,facultative
3300018018_28,anaerobe
3300007352_41,anaerobe
3300028635_21,anaerobe
3300017987_64,anaerobe
3300020390_12,facultative
3300020214_42,anaerobe
3300025522_1,aerobe
3300021139_12,anaerobe
3300025590_11,aerobe
3300029684_35,anaerobe
3300028269_1,facultative
3300027028_2,aerobe
2209111003_4,facultative
3300007646_26,anaerobe
3300007035_5,anaerobe
3300021406_8,aerobe
3300011921_6,facultative
3300021843_49,anaerobe
3300025617_34,aerobe
3300013122_25,anaerobe
3300029566_26,anaerobe
3300018878_133,anaerobe
3300014208_171,anaerobe
3300008634_1,anaerobe
3300011616_2,anaerobe
3300025611_26,anaerobe
3300020139_28,aerobe
3300029104_18,anaerobe
3300029342_24,anaerobe
3300028593_68,anaerobe
3300025194_1,aerobe
3300007124_5,anaerobe
3300017391_13,anaerobe
3300025665_17,anaerobe
3300029747_23,anaerobe
3300029411_16,anaerobe
3300029229_14,anaerobe
3300020428_52,anaerobe
3300010265_34,anaerobe
