,prediction
21924,aerobe
21925,anaerobe
21926,anaerobe
21927,anaerobe
21928,facultative
21929,anaerobe
21930,aerobe
21931,aerobe
21932,anaerobe
21933,aerobe
21934,anaerobe
21935,aerobe
21936,anaerobe
21937,anaerobe
21938,aerobe
21939,anaerobe
21940,anaerobe
21941,aerobe
21942,aerobe
21943,aerobe
21944,anaerobe
21945,aerobe
21946,aerobe
21947,anaerobe
21948,aerobe
21949,aerobe
21950,aerobe
21951,aerobe
21952,aerobe
21953,aerobe
21954,anaerobe
21955,aerobe
21956,aerobe
21957,aerobe
21958,facultative
21959,aerobe
21960,anaerobe
21961,anaerobe
21962,anaerobe
21963,aerobe
21964,anaerobe
21965,aerobe
21966,anaerobe
21967,aerobe
21968,aerobe
21969,anaerobe
21970,anaerobe
21971,aerobe
21972,anaerobe
21973,anaerobe
21974,facultative
21975,aerobe
21976,anaerobe
21977,aerobe
21978,aerobe
21979,anaerobe
21980,aerobe
21981,aerobe
21982,anaerobe
21983,anaerobe
21984,anaerobe
21985,aerobe
21986,anaerobe
21987,aerobe
21988,aerobe
21989,facultative
21990,aerobe
21991,aerobe
21992,aerobe
21993,anaerobe
21994,anaerobe
21995,anaerobe
21996,anaerobe
21997,aerobe
21998,anaerobe
21999,anaerobe
22000,aerobe
22001,aerobe
22002,anaerobe
22003,aerobe
22004,anaerobe
22005,anaerobe
22006,anaerobe
22007,aerobe
22008,aerobe
22009,anaerobe
22010,anaerobe
22011,aerobe
22012,anaerobe
22013,anaerobe
22014,anaerobe
22015,aerobe
22016,aerobe
22017,aerobe
22018,facultative
22019,anaerobe
22020,aerobe
22021,anaerobe
22022,aerobe
22023,aerobe
22024,aerobe
22025,aerobe
22026,aerobe
22027,aerobe
22028,anaerobe
22029,anaerobe
22030,aerobe
22031,anaerobe
22032,aerobe
22033,aerobe
22034,aerobe
22035,aerobe
22036,anaerobe
22037,anaerobe
22038,anaerobe
22039,anaerobe
22040,aerobe
22041,aerobe
22042,anaerobe
22043,anaerobe
22044,anaerobe
22045,anaerobe
22046,aerobe
22047,anaerobe
22048,anaerobe
22049,aerobe
22050,anaerobe
22051,aerobe
22052,aerobe
22053,aerobe
22054,aerobe
22055,aerobe
22056,anaerobe
22057,anaerobe
22058,anaerobe
22059,anaerobe
22060,aerobe
22061,aerobe
22062,anaerobe
22063,aerobe
22064,anaerobe
22065,anaerobe
22066,aerobe
22067,anaerobe
22068,aerobe
22069,anaerobe
22070,aerobe
22071,anaerobe
22072,anaerobe
22073,anaerobe
22074,anaerobe
22075,aerobe
22076,anaerobe
22077,anaerobe
22078,aerobe
22079,anaerobe
22080,anaerobe
22081,aerobe
22082,aerobe
22083,aerobe
22084,aerobe
22085,anaerobe
22086,anaerobe
22087,aerobe
22088,aerobe
22089,aerobe
22090,anaerobe
22091,facultative
22092,aerobe
22093,anaerobe
22094,anaerobe
22095,anaerobe
22096,anaerobe
22097,aerobe
22098,anaerobe
22099,anaerobe
22100,facultative
22101,facultative
22102,aerobe
22103,aerobe
22104,anaerobe
22105,anaerobe
22106,anaerobe
22107,aerobe
22108,anaerobe
22109,aerobe
22110,anaerobe
22111,aerobe
22112,anaerobe
22113,anaerobe
22114,aerobe
22115,aerobe
22116,aerobe
22117,anaerobe
22118,anaerobe
22119,anaerobe
22120,anaerobe
22121,aerobe
22122,aerobe
22123,anaerobe
22124,anaerobe
22125,anaerobe
22126,anaerobe
22127,aerobe
22128,aerobe
22129,aerobe
22130,anaerobe
22131,anaerobe
22132,aerobe
22133,aerobe
22134,aerobe
22135,aerobe
22136,anaerobe
22137,anaerobe
22138,anaerobe
22139,anaerobe
22140,aerobe
22141,aerobe
22142,anaerobe
22143,anaerobe
22144,anaerobe
22145,anaerobe
22146,aerobe
22147,anaerobe
22148,anaerobe
22149,aerobe
22150,anaerobe
22151,anaerobe
22152,aerobe
22153,anaerobe
22154,anaerobe
22155,anaerobe
22156,facultative
22157,anaerobe
22158,aerobe
22159,aerobe
22160,anaerobe
22161,aerobe
22162,anaerobe
22163,aerobe
22164,anaerobe
22165,anaerobe
22166,anaerobe
22167,aerobe
22168,aerobe
22169,anaerobe
22170,anaerobe
22171,aerobe
22172,facultative
22173,aerobe
22174,aerobe
22175,anaerobe
22176,anaerobe
22177,anaerobe
22178,aerobe
22179,anaerobe
22180,anaerobe
22181,aerobe
22182,aerobe
22183,anaerobe
22184,aerobe
22185,anaerobe
22186,anaerobe
22187,aerobe
22188,aerobe
22189,aerobe
22190,anaerobe
22191,anaerobe
22192,aerobe
22193,aerobe
22194,anaerobe
22195,aerobe
22196,anaerobe
22197,anaerobe
22198,aerobe
22199,anaerobe
22200,anaerobe
22201,anaerobe
22202,aerobe
22203,anaerobe
22204,anaerobe
22205,aerobe
22206,aerobe
22207,anaerobe
22208,anaerobe
22209,anaerobe
22210,anaerobe
22211,anaerobe
22212,anaerobe
22213,anaerobe
22214,facultative
22215,anaerobe
22216,aerobe
22217,anaerobe
22218,aerobe
22219,aerobe
22220,aerobe
22221,anaerobe
22222,aerobe
22223,anaerobe
22224,anaerobe
22225,aerobe
22226,anaerobe
22227,anaerobe
22228,aerobe
22229,anaerobe
22230,anaerobe
22231,anaerobe
22232,anaerobe
22233,anaerobe
22234,anaerobe
22235,anaerobe
22236,anaerobe
22237,anaerobe
22238,aerobe
22239,anaerobe
22240,anaerobe
22241,aerobe
22242,aerobe
22243,anaerobe
22244,anaerobe
22245,anaerobe
22246,facultative
22247,anaerobe
22248,aerobe
22249,aerobe
22250,aerobe
22251,anaerobe
22252,anaerobe
22253,anaerobe
22254,aerobe
22255,anaerobe
22256,aerobe
22257,anaerobe
22258,aerobe
22259,anaerobe
22260,anaerobe
22261,aerobe
22262,aerobe
22263,aerobe
22264,aerobe
22265,anaerobe
22266,anaerobe
22267,anaerobe
22268,anaerobe
22269,aerobe
22270,facultative
22271,anaerobe
22272,anaerobe
22273,anaerobe
22274,anaerobe
22275,anaerobe
22276,anaerobe
22277,anaerobe
22278,aerobe
22279,anaerobe
22280,anaerobe
22281,anaerobe
22282,aerobe
22283,anaerobe
22284,anaerobe
22285,anaerobe
22286,anaerobe
22287,anaerobe
22288,aerobe
22289,anaerobe
22290,anaerobe
22291,aerobe
22292,aerobe
22293,aerobe
22294,aerobe
22295,aerobe
22296,anaerobe
22297,aerobe
22298,anaerobe
22299,aerobe
22300,aerobe
22301,aerobe
22302,aerobe
22303,anaerobe
22304,anaerobe
22305,anaerobe
22306,aerobe
22307,aerobe
22308,anaerobe
22309,aerobe
22310,aerobe
22311,anaerobe
22312,aerobe
22313,aerobe
22314,aerobe
22315,anaerobe
22316,anaerobe
22317,anaerobe
22318,anaerobe
22319,aerobe
22320,aerobe
22321,anaerobe
22322,anaerobe
22323,anaerobe
22324,anaerobe
22325,anaerobe
22326,aerobe
22327,anaerobe
22328,anaerobe
22329,aerobe
22330,aerobe
22331,anaerobe
22332,aerobe
22333,aerobe
22334,aerobe
22335,aerobe
22336,aerobe
22337,facultative
22338,aerobe
22339,aerobe
22340,anaerobe
22341,anaerobe
22342,aerobe
22343,aerobe
22344,aerobe
22345,aerobe
22346,aerobe
22347,aerobe
22348,aerobe
22349,aerobe
22350,aerobe
22351,anaerobe
22352,aerobe
22353,anaerobe
22354,anaerobe
22355,anaerobe
22356,anaerobe
22357,aerobe
22358,aerobe
22359,anaerobe
22360,anaerobe
22361,aerobe
22362,anaerobe
22363,anaerobe
22364,anaerobe
22365,anaerobe
22366,aerobe
22367,anaerobe
22368,aerobe
22369,aerobe
22370,aerobe
22371,aerobe
22372,anaerobe
22373,facultative
22374,anaerobe
22375,aerobe
22376,anaerobe
22377,anaerobe
22378,facultative
22379,anaerobe
22380,aerobe
22381,aerobe
22382,anaerobe
22383,aerobe
22384,anaerobe
22385,anaerobe
22386,anaerobe
22387,anaerobe
22388,aerobe
22389,aerobe
22390,aerobe
22391,anaerobe
22392,anaerobe
22393,anaerobe
22394,anaerobe
22395,aerobe
22396,anaerobe
22397,aerobe
22398,aerobe
22399,facultative
22400,aerobe
22401,anaerobe
22402,facultative
22403,anaerobe
22404,anaerobe
22405,facultative
22406,anaerobe
22407,anaerobe
22408,aerobe
22409,aerobe
22410,anaerobe
22411,aerobe
22412,anaerobe
22413,anaerobe
22414,anaerobe
22415,anaerobe
22416,aerobe
22417,anaerobe
22418,aerobe
22419,facultative
22420,anaerobe
22421,aerobe
22422,facultative
22423,anaerobe
22424,aerobe
22425,anaerobe
22426,aerobe
22427,aerobe
22428,aerobe
22429,aerobe
22430,anaerobe
22431,anaerobe
22432,anaerobe
22433,anaerobe
22434,aerobe
22435,aerobe
22436,facultative
22437,anaerobe
22438,anaerobe
22439,aerobe
22440,anaerobe
22441,anaerobe
22442,anaerobe
22443,aerobe
22444,aerobe
22445,aerobe
22446,aerobe
22447,anaerobe
22448,aerobe
22449,anaerobe
22450,anaerobe
22451,facultative
22452,facultative
22453,anaerobe
22454,aerobe
22455,anaerobe
22456,anaerobe
22457,aerobe
22458,anaerobe
22459,anaerobe
22460,aerobe
22461,anaerobe
22462,anaerobe
22463,aerobe
22464,anaerobe
22465,anaerobe
22466,anaerobe
22467,anaerobe
22468,aerobe
22469,aerobe
22470,anaerobe
22471,anaerobe
22472,anaerobe
22473,anaerobe
22474,aerobe
22475,aerobe
22476,anaerobe
22477,facultative
22478,facultative
22479,anaerobe
22480,anaerobe
22481,aerobe
22482,anaerobe
22483,anaerobe
22484,anaerobe
22485,anaerobe
22486,aerobe
22487,anaerobe
22488,anaerobe
22489,aerobe
22490,anaerobe
22491,anaerobe
22492,anaerobe
22493,anaerobe
22494,aerobe
22495,anaerobe
22496,aerobe
22497,aerobe
22498,aerobe
22499,anaerobe
22500,aerobe
22501,facultative
22502,aerobe
22503,aerobe
22504,aerobe
22505,facultative
22506,anaerobe
22507,anaerobe
22508,anaerobe
22509,anaerobe
22510,aerobe
22511,anaerobe
22512,anaerobe
22513,anaerobe
22514,aerobe
22515,anaerobe
22516,anaerobe
22517,anaerobe
22518,facultative
22519,aerobe
22520,aerobe
22521,aerobe
22522,aerobe
22523,aerobe
22524,aerobe
22525,anaerobe
22526,anaerobe
22527,anaerobe
22528,aerobe
22529,aerobe
22530,aerobe
22531,aerobe
22532,anaerobe
22533,anaerobe
22534,aerobe
22535,anaerobe
22536,aerobe
22537,anaerobe
22538,aerobe
22539,aerobe
22540,anaerobe
22541,aerobe
22542,anaerobe
22543,aerobe
22544,anaerobe
22545,facultative
22546,anaerobe
22547,aerobe
22548,aerobe
22549,aerobe
22550,aerobe
22551,aerobe
22552,anaerobe
22553,aerobe
22554,aerobe
22555,anaerobe
22556,aerobe
22557,anaerobe
22558,aerobe
22559,anaerobe
22560,anaerobe
22561,anaerobe
22562,anaerobe
22563,anaerobe
22564,aerobe
22565,anaerobe
22566,anaerobe
22567,anaerobe
22568,anaerobe
22569,aerobe
22570,anaerobe
22571,aerobe
22572,aerobe
22573,anaerobe
22574,aerobe
22575,anaerobe
22576,aerobe
22577,anaerobe
22578,anaerobe
22579,anaerobe
22580,anaerobe
22581,aerobe
22582,anaerobe
22583,aerobe
22584,aerobe
22585,anaerobe
22586,aerobe
22587,anaerobe
22588,anaerobe
22589,anaerobe
22590,anaerobe
22591,aerobe
22592,aerobe
22593,aerobe
22594,facultative
22595,anaerobe
22596,anaerobe
22597,anaerobe
22598,aerobe
22599,aerobe
22600,aerobe
22601,facultative
22602,anaerobe
22603,anaerobe
22604,anaerobe
22605,anaerobe
22606,anaerobe
22607,anaerobe
22608,anaerobe
22609,anaerobe
22610,anaerobe
22611,anaerobe
22612,aerobe
22613,aerobe
22614,aerobe
22615,facultative
22616,aerobe
22617,aerobe
22618,aerobe
22619,facultative
22620,anaerobe
22621,anaerobe
22622,anaerobe
22623,anaerobe
22624,anaerobe
22625,facultative
22626,anaerobe
22627,anaerobe
22628,anaerobe
22629,anaerobe
22630,aerobe
22631,facultative
22632,aerobe
22633,aerobe
22634,aerobe
22635,facultative
22636,aerobe
22637,aerobe
22638,anaerobe
22639,aerobe
22640,anaerobe
22641,anaerobe
22642,anaerobe
22643,anaerobe
22644,aerobe
22645,aerobe
22646,aerobe
22647,anaerobe
22648,anaerobe
22649,aerobe
22650,anaerobe
22651,anaerobe
22652,aerobe
22653,anaerobe
22654,aerobe
22655,anaerobe
22656,facultative
22657,aerobe
22658,anaerobe
22659,anaerobe
22660,anaerobe
22661,aerobe
22662,aerobe
22663,anaerobe
22664,aerobe
22665,aerobe
22666,aerobe
22667,anaerobe
22668,anaerobe
22669,anaerobe
22670,aerobe
22671,aerobe
22672,aerobe
22673,aerobe
22674,aerobe
22675,aerobe
22676,anaerobe
22677,anaerobe
22678,aerobe
22679,anaerobe
22680,anaerobe
22681,anaerobe
22682,anaerobe
22683,aerobe
22684,anaerobe
22685,anaerobe
22686,aerobe
22687,anaerobe
22688,facultative
22689,aerobe
22690,aerobe
22691,facultative
22692,facultative
22693,aerobe
22694,aerobe
22695,anaerobe
22696,anaerobe
22697,anaerobe
22698,aerobe
22699,anaerobe
22700,aerobe
22701,aerobe
22702,aerobe
22703,aerobe
22704,aerobe
22705,aerobe
22706,aerobe
22707,anaerobe
22708,anaerobe
22709,aerobe
22710,anaerobe
22711,anaerobe
22712,aerobe
22713,aerobe
22714,anaerobe
22715,aerobe
22716,anaerobe
22717,anaerobe
22718,anaerobe
22719,aerobe
22720,aerobe
22721,anaerobe
22722,aerobe
22723,aerobe
22724,aerobe
22725,anaerobe
22726,anaerobe
22727,anaerobe
22728,anaerobe
22729,anaerobe
22730,aerobe
22731,anaerobe
22732,anaerobe
22733,aerobe
22734,anaerobe
22735,facultative
22736,aerobe
22737,aerobe
22738,aerobe
22739,aerobe
22740,facultative
22741,anaerobe
22742,anaerobe
22743,anaerobe
22744,anaerobe
22745,anaerobe
22746,aerobe
22747,anaerobe
22748,aerobe
22749,aerobe
22750,anaerobe
22751,anaerobe
22752,anaerobe
22753,aerobe
22754,anaerobe
22755,aerobe
22756,anaerobe
22757,anaerobe
22758,facultative
22759,anaerobe
22760,facultative
22761,anaerobe
22762,anaerobe
22763,anaerobe
22764,anaerobe
22765,anaerobe
22766,aerobe
22767,anaerobe
22768,anaerobe
22769,aerobe
22770,aerobe
22771,anaerobe
22772,aerobe
22773,aerobe
22774,anaerobe
22775,anaerobe
22776,anaerobe
22777,aerobe
22778,anaerobe
22779,aerobe
22780,anaerobe
22781,anaerobe
22782,aerobe
22783,aerobe
22784,aerobe
22785,anaerobe
22786,anaerobe
22787,anaerobe
22788,anaerobe
22789,aerobe
22790,anaerobe
22791,anaerobe
22792,aerobe
22793,facultative
22794,anaerobe
22795,aerobe
22796,anaerobe
22797,anaerobe
22798,aerobe
22799,anaerobe
22800,anaerobe
22801,anaerobe
22802,anaerobe
22803,anaerobe
22804,aerobe
22805,aerobe
22806,aerobe
22807,anaerobe
22808,aerobe
22809,aerobe
22810,aerobe
22811,aerobe
22812,anaerobe
22813,anaerobe
22814,anaerobe
22815,anaerobe
22816,facultative
22817,aerobe
22818,anaerobe
22819,aerobe
22820,anaerobe
22821,aerobe
22822,anaerobe
22823,anaerobe
22824,facultative
22825,anaerobe
22826,aerobe
22827,aerobe
22828,aerobe
22829,anaerobe
22830,anaerobe
22831,aerobe
22832,anaerobe
22833,aerobe
22834,anaerobe
22835,aerobe
22836,aerobe
22837,aerobe
22838,aerobe
22839,anaerobe
22840,anaerobe
22841,anaerobe
22842,aerobe
22843,anaerobe
22844,anaerobe
22845,aerobe
22846,anaerobe
22847,anaerobe
22848,anaerobe
22849,facultative
22850,anaerobe
22851,anaerobe
22852,anaerobe
22853,anaerobe
22854,anaerobe
22855,anaerobe
22856,anaerobe
22857,anaerobe
22858,anaerobe
22859,aerobe
22860,anaerobe
22861,facultative
22862,aerobe
22863,anaerobe
22864,anaerobe
22865,anaerobe
22866,anaerobe
22867,aerobe
22868,anaerobe
22869,aerobe
22870,aerobe
22871,anaerobe
22872,anaerobe
22873,aerobe
22874,aerobe
22875,anaerobe
22876,aerobe
22877,aerobe
22878,anaerobe
22879,aerobe
22880,anaerobe
22881,anaerobe
22882,anaerobe
22883,anaerobe
22884,anaerobe
22885,aerobe
22886,aerobe
22887,anaerobe
22888,aerobe
22889,aerobe
22890,aerobe
22891,anaerobe
22892,facultative
22893,aerobe
22894,aerobe
22895,aerobe
22896,aerobe
22897,anaerobe
22898,aerobe
22899,anaerobe
22900,anaerobe
22901,aerobe
22902,anaerobe
22903,anaerobe
22904,aerobe
22905,anaerobe
22906,aerobe
22907,aerobe
22908,anaerobe
22909,anaerobe
22910,aerobe
22911,aerobe
22912,aerobe
22913,anaerobe
22914,aerobe
22915,anaerobe
22916,anaerobe
22917,anaerobe
22918,aerobe
22919,aerobe
22920,anaerobe
22921,anaerobe
22922,aerobe
22923,anaerobe
22924,anaerobe
22925,anaerobe
22926,anaerobe
22927,anaerobe
22928,anaerobe
22929,anaerobe
22930,aerobe
22931,anaerobe
22932,anaerobe
22933,anaerobe
22934,aerobe
22935,aerobe
22936,aerobe
22937,anaerobe
22938,anaerobe
22939,anaerobe
22940,aerobe
22941,anaerobe
22942,anaerobe
22943,anaerobe
22944,aerobe
22945,anaerobe
22946,aerobe
22947,anaerobe
22948,anaerobe
22949,anaerobe
22950,aerobe
22951,anaerobe
22952,anaerobe
22953,anaerobe
22954,anaerobe
22955,aerobe
22956,aerobe
22957,aerobe
22958,anaerobe
22959,anaerobe
22960,anaerobe
22961,aerobe
22962,aerobe
22963,aerobe
22964,anaerobe
22965,anaerobe
22966,anaerobe
22967,anaerobe
22968,aerobe
22969,anaerobe
22970,anaerobe
22971,aerobe
22972,anaerobe
22973,aerobe
22974,anaerobe
22975,anaerobe
22976,anaerobe
22977,aerobe
22978,aerobe
22979,aerobe
22980,aerobe
22981,anaerobe
22982,anaerobe
22983,anaerobe
22984,anaerobe
22985,aerobe
22986,aerobe
22987,anaerobe
22988,aerobe
22989,aerobe
22990,aerobe
22991,anaerobe
22992,anaerobe
22993,anaerobe
22994,aerobe
22995,facultative
22996,aerobe
22997,anaerobe
22998,aerobe
22999,anaerobe
23000,anaerobe
23001,anaerobe
23002,anaerobe
23003,aerobe
23004,anaerobe
23005,anaerobe
23006,anaerobe
23007,anaerobe
23008,anaerobe
23009,anaerobe
23010,aerobe
23011,aerobe
23012,anaerobe
23013,aerobe
23014,anaerobe
23015,anaerobe
23016,anaerobe
23017,anaerobe
23018,anaerobe
23019,anaerobe
23020,anaerobe
23021,anaerobe
23022,aerobe
23023,anaerobe
23024,anaerobe
23025,aerobe
23026,aerobe
23027,aerobe
23028,anaerobe
23029,aerobe
23030,aerobe
23031,aerobe
23032,aerobe
23033,anaerobe
23034,anaerobe
23035,anaerobe
23036,aerobe
23037,anaerobe
23038,aerobe
23039,anaerobe
23040,anaerobe
23041,anaerobe
23042,anaerobe
23043,anaerobe
23044,anaerobe
23045,anaerobe
23046,anaerobe
23047,aerobe
23048,anaerobe
23049,anaerobe
23050,anaerobe
23051,facultative
23052,anaerobe
23053,anaerobe
23054,anaerobe
23055,aerobe
23056,anaerobe
23057,anaerobe
23058,anaerobe
23059,aerobe
23060,aerobe
23061,anaerobe
23062,aerobe
23063,anaerobe
23064,aerobe
23065,anaerobe
23066,anaerobe
23067,aerobe
23068,aerobe
23069,anaerobe
23070,anaerobe
23071,facultative
23072,anaerobe
23073,anaerobe
23074,anaerobe
23075,anaerobe
23076,anaerobe
23077,aerobe
23078,aerobe
23079,anaerobe
23080,aerobe
23081,aerobe
23082,aerobe
23083,anaerobe
23084,aerobe
23085,anaerobe
23086,aerobe
23087,anaerobe
23088,anaerobe
23089,aerobe
23090,anaerobe
23091,anaerobe
23092,anaerobe
23093,aerobe
23094,aerobe
23095,anaerobe
23096,aerobe
23097,anaerobe
23098,aerobe
23099,anaerobe
23100,aerobe
23101,anaerobe
23102,anaerobe
23103,facultative
23104,anaerobe
23105,anaerobe
23106,aerobe
23107,aerobe
23108,anaerobe
23109,aerobe
23110,anaerobe
23111,anaerobe
23112,aerobe
23113,aerobe
23114,anaerobe
23115,anaerobe
23116,anaerobe
23117,aerobe
23118,anaerobe
23119,anaerobe
23120,anaerobe
23121,anaerobe
23122,anaerobe
23123,anaerobe
23124,aerobe
23125,anaerobe
23126,aerobe
23127,aerobe
23128,anaerobe
23129,anaerobe
23130,anaerobe
23131,anaerobe
23132,anaerobe
23133,aerobe
23134,anaerobe
23135,aerobe
23136,anaerobe
23137,anaerobe
23138,anaerobe
23139,aerobe
23140,aerobe
23141,aerobe
23142,aerobe
23143,aerobe
23144,anaerobe
23145,anaerobe
23146,anaerobe
23147,aerobe
23148,anaerobe
23149,anaerobe
23150,anaerobe
23151,aerobe
23152,anaerobe
23153,anaerobe
23154,anaerobe
23155,aerobe
23156,anaerobe
23157,anaerobe
23158,aerobe
23159,anaerobe
23160,anaerobe
23161,aerobe
23162,aerobe
23163,aerobe
23164,anaerobe
23165,aerobe
23166,anaerobe
23167,aerobe
23168,aerobe
23169,aerobe
23170,anaerobe
23171,aerobe
23172,anaerobe
23173,anaerobe
23174,anaerobe
23175,aerobe
23176,anaerobe
23177,anaerobe
23178,anaerobe
23179,aerobe
23180,anaerobe
23181,anaerobe
23182,anaerobe
23183,anaerobe
23184,facultative
23185,anaerobe
23186,aerobe
23187,anaerobe
23188,aerobe
23189,facultative
23190,anaerobe
23191,anaerobe
23192,facultative
23193,anaerobe
23194,anaerobe
23195,anaerobe
23196,anaerobe
23197,aerobe
23198,aerobe
23199,aerobe
23200,anaerobe
23201,aerobe
23202,aerobe
23203,aerobe
23204,anaerobe
23205,aerobe
23206,aerobe
23207,anaerobe
23208,anaerobe
23209,anaerobe
23210,anaerobe
23211,anaerobe
23212,anaerobe
23213,aerobe
23214,anaerobe
23215,anaerobe
23216,aerobe
23217,anaerobe
23218,aerobe
23219,aerobe
23220,aerobe
23221,anaerobe
23222,anaerobe
23223,anaerobe
23224,anaerobe
23225,anaerobe
23226,aerobe
23227,anaerobe
23228,aerobe
23229,anaerobe
23230,anaerobe
23231,aerobe
23232,aerobe
23233,aerobe
23234,aerobe
23235,anaerobe
23236,aerobe
23237,anaerobe
23238,anaerobe
23239,aerobe
23240,aerobe
23241,aerobe
23242,anaerobe
23243,anaerobe
23244,anaerobe
23245,anaerobe
23246,aerobe
23247,anaerobe
23248,anaerobe
23249,aerobe
23250,anaerobe
23251,anaerobe
23252,anaerobe
23253,anaerobe
23254,anaerobe
23255,aerobe
23256,anaerobe
23257,aerobe
23258,anaerobe
23259,aerobe
23260,aerobe
23261,aerobe
23262,anaerobe
23263,anaerobe
23264,anaerobe
23265,anaerobe
23266,anaerobe
23267,anaerobe
23268,aerobe
23269,aerobe
23270,anaerobe
23271,anaerobe
23272,aerobe
23273,anaerobe
23274,aerobe
23275,anaerobe
23276,anaerobe
23277,anaerobe
23278,anaerobe
23279,anaerobe
23280,anaerobe
23281,anaerobe
23282,aerobe
23283,anaerobe
23284,anaerobe
23285,anaerobe
23286,facultative
23287,anaerobe
23288,aerobe
23289,aerobe
23290,anaerobe
23291,aerobe
23292,anaerobe
23293,aerobe
23294,anaerobe
23295,anaerobe
23296,aerobe
23297,aerobe
23298,aerobe
23299,aerobe
23300,aerobe
23301,aerobe
23302,aerobe
23303,anaerobe
23304,anaerobe
23305,facultative
23306,aerobe
23307,anaerobe
23308,anaerobe
23309,anaerobe
23310,anaerobe
23311,facultative
23312,aerobe
23313,aerobe
23314,aerobe
23315,anaerobe
23316,anaerobe
23317,anaerobe
23318,anaerobe
23319,aerobe
23320,anaerobe
23321,aerobe
23322,aerobe
23323,anaerobe
23324,anaerobe
23325,aerobe
23326,anaerobe
23327,anaerobe
23328,aerobe
23329,facultative
23330,anaerobe
23331,aerobe
23332,facultative
23333,anaerobe
23334,aerobe
23335,aerobe
23336,aerobe
23337,aerobe
23338,aerobe
23339,aerobe
23340,anaerobe
23341,facultative
23342,aerobe
23343,anaerobe
23344,aerobe
23345,aerobe
23346,anaerobe
23347,anaerobe
23348,aerobe
23349,anaerobe
23350,facultative
23351,anaerobe
23352,anaerobe
23353,aerobe
23354,aerobe
23355,anaerobe
23356,aerobe
23357,aerobe
23358,anaerobe
23359,anaerobe
23360,aerobe
23361,anaerobe
23362,aerobe
23363,anaerobe
23364,anaerobe
23365,aerobe
23366,anaerobe
23367,anaerobe
23368,anaerobe
23369,facultative
23370,aerobe
23371,anaerobe
23372,anaerobe
23373,anaerobe
23374,anaerobe
23375,aerobe
23376,aerobe
23377,facultative
23378,aerobe
23379,anaerobe
23380,anaerobe
23381,aerobe
23382,aerobe
23383,anaerobe
23384,facultative
23385,anaerobe
23386,aerobe
23387,aerobe
23388,anaerobe
23389,aerobe
23390,anaerobe
23391,anaerobe
23392,anaerobe
23393,aerobe
23394,anaerobe
23395,anaerobe
23396,aerobe
23397,anaerobe
23398,anaerobe
23399,anaerobe
23400,facultative
23401,anaerobe
23402,anaerobe
23403,aerobe
23404,anaerobe
23405,anaerobe
23406,anaerobe
23407,anaerobe
23408,aerobe
23409,anaerobe
23410,aerobe
23411,anaerobe
23412,aerobe
23413,aerobe
23414,anaerobe
23415,anaerobe
23416,aerobe
23417,anaerobe
23418,anaerobe
